垃,lā,垃,4,trash
基,jī,基,4,base
堵,dǔ,堵,4,to block
塑,sù,塑,4,"mold, plastic"
填,tián,填,4,"fill, stuff"
增,zēng,增,4,to increase
士,shì,士,4,scholar; soldier
處,chù,处,4,to handle; to manage
夠,gòu,够,4,enough
失,shī,失,4,"lose, miss"
奮,fèn,奋,4,"strive, exert"
獎,jiǎng,奖,4,"to reward, to prize"
存,cún,存,4,"to exist, to deposit"
孫,sūn,孙,4,"grandson, descendant"
寄,jì,寄,4,to send
密,mì,密,4,secret
富,fù,富,4,"rich, wealthy"
寒,hán,寒,4,"cold, poor"
察,chá,察,4,"observe, inspect"
導,dǎo,导,4,"guide, lead"
封,fēng,封,4,seal; to seal
將,jiàng,将,4,"general, high ranking officer"
將,jiāng,将,4,"will, be about to; with; to use, to get"
尊,zūn,尊,4,"respect, honor"
爾,ěr,尔,4,"you, your (archaic)"
嘗,cháng,尝,4,"taste, try"
嚐,cháng,尝,4,"taste, try"
尤,yóu,尤,4,outstanding
盡,jìn,尽,4,"to exhaust, to use up"
儘,jǐn,尽,4,as much as possible
局,jú,局,4,"bureau, office"
展,zhǎn,展,4,to unfold
巧,qiǎo,巧,4,skillful; coincidental
巾,jīn,巾,4,"scarf, towel"
併,bìng,并,4,"to combine, to merge"
並,bìng,并,4,and
并,bìng,并,4,"combine, together"
并,bīng,并,4,(name of a place)
幸,xìng,幸,4,fortunate
倖,xìng,幸,4,favour; fortunate
幽,yōu,幽,4,"dark, secluded"
廣,guǎng,广,4,"wide, broad"
序,xù,序,4,order; preface
底,dǐ,底,4,"bottom, base"
度,dù,度,4,"degree, extent"
座,zuò,座,4,seat
建,jiàn,建,4,to build
棄,qì,弃,4,abandon
弄,nòng,弄,4,to do; to play with
式,shì,式,4,style; formula
引,yǐn,引,4,"to lead, to guide"
彈,tán,弹,4,"string instrument, shoot"
彩,cǎi,彩,4,(bright) color
綵,cǎi,䌽,9,varicolored silk
律,lǜ,律,4,law
微,wēi,微,4,"small, tiny"
憶,yì,忆,4,"remember, recall"
志,zhì,志,4,"will, ambition"
誌,zhì,志,4,"will, determination"
懷,huái,怀,4,"bosom, heart; to harbor in mind; to conceive (child)"
態,tài,态,4,"manner, state"
憐,lián,怜,4,"pity, compassion"
性,xìng,性,4,nature; sex
恐,kǒng,恐,4,frightened; to fear
惱,nǎo,恼,4,"annoyed, vexed"
悉,xī,悉,4,"to know; all, in all cases"
悔,huǐ,悔,4,regret
驚,jīng,惊,4,"to be startled, to be frightened; alarm"
惜,xī,惜,4,cherish
愉,yú,愉,4,"happy, pleased"
慕,mù,慕,4,"to admire, to long for"
懶,lǎn,懒,4,"lazy, sluggish"
慼,qī,戚,9,"grief, sorrow"
戚,qī,戚,4,"(bound) relative, kin"
戴,dài,戴,4,"wear, put on"
戶,hù,户,4,household; door
扔,rēng,扔,4,to throw
揚,yáng,扬,4,"raise, wave"
颺,yáng,扬,4,"to float, to soar"
扮,bàn,扮,4,to dress up as
擾,ráo,扰,4,"to disturb, to interfere"
批,pī,批,4,to criticize; (measure word for batches)
技,jì,技,4,"skill, technique"
折,zhé,折,4,"to break, to fold"
摺,zhé,折,4,"fold, bend"
擡,tái,抬,4,"to lift, to carry"
抱,bào,抱,4,"to embrace, to hug"
抽,chōu,抽,4,"to pull, to draw out"
拉,lā,拉,4,to pull
拒,jù,拒,4,to refuse
招,zhāo,招,4,"to recruit, to beckon"
拜,bài,拜,4,to worship
拾,shí,拾,4,to pick up
持,chí,持,4,to hold
指,zhǐ,指,4,finger; to point to
按,àn,按,4,to press
挺,tǐng,挺,4,to straighten
授,shòu,授,4,grant
掉,diào,掉,4,"to fall, to drop"
排,pái,排,4,to arrange
推,tuī,推,4,to push
播,bō,播,4,"to broadcast, to spread"
擦,cā,擦,4,"to wipe, to rub"
支,zhī,支,4,"branch; to support, to sustain"
收,shōu,收,4,"to receive, to collect"
改,gǎi,改,4,to change
效,xiào,效,4,effect
敢,gǎn,敢,4,"to dare, to venture"
散,sàn,散,4,"to scatter, to disperse"
敲,qiāo,敲,4,"to knock, to strike"
整,zhěng,整,4,"to fix, to arrange"
斷,duàn,断,4,to break
族,zú,族,4,clan
無,wú,无,4,"to not have, without"
既,jì,既,4,already
普,pǔ,普,4,"universal, general"
景,jǐng,景,4,"scenery, view"
暫,zhàn,暂,4,"temporary, brief"
暑,shǔ,暑,4,"heat, hot wheather, summer heat"
暖,nuǎn,暖,4,warm; to warm
術,shù,术,4,"art, technique"
雜,zá,杂,4,"mixed, miscellaneous; to mix"
材,cái,材,4,timber; material
松,sōng,松,4,pine tree (type of a tree)
鬆,sōng,松,4,"loose; to loosen, to relax"
林,lín,林,4,forest
染,rǎn,染,4,dye
柿,shì,柿,4,persimmon (a type of tree)
標,biāo,标,4,"standard, sign"
格,gé,格,4,standard
案,àn,案,4,"wooden tray, desk; case; record; plan"
橋,qiáo,桥,4,bridge
桶,tǒng,桶,4,barrel
夢,mèng,梦,4,dream; to dream
棒,bàng,棒,4,"stick, club"
森,sēn,森,4,forest
棵,kuò,棵,4,a measure word for plants
植,zhí,植,4,"to plant, to grow"
概,gài,概,4,"general, overall"
橡,xiàng,橡,4,oak
款,kuǎn,款,4,"amount, style"
歉,qiàn,歉,4,"sorry, regretful"
止,zhǐ,止,4,stop; to stop
此,cǐ,此,4,this
死,sǐ,死,4,death
母,mǔ,母,4,mother
畢,bì,毕,4,to finish
毛,máo,毛,4,"hair, fur"
民,mín,民,4,people
永,yǒng,永,4,forever
汁,zhī,汁,4,"juice, sap"
汗,hàn,汗,4,sweat
江,jiāng,江,4,river
汙,wū,污,4,"to pollute, to contaminate"
湯,tāng,汤,4,"soup, broth"
沙,shā,沙,4,sand
油,yóu,油,4,oil
泉,quán,泉,4,spring
潑,pō,泼,4,"to splash, to spill"
洋,yáng,洋,4,ocean
洲,zhōu,洲,4,islet in a river; continent
活,huó,活,4,"live, alive; to be alive"
流,liú,流,4,to flow
濟,jì,济,4,"to help, to aid"
浪,làng,浪,4,wave
海,hǎi,海,4,sea
消,xiāo,消,4,to vanish; to eliminate
深,shēn,深,4,deep
溫,wēn,温,4,warm
演,yǎn,演,4,"to perform, to act"
漫,màn,漫,4,"to overflow, to roam"
激,jī,激,4,"to excite, to provoke"
煙,yān,烟,4,"smoke, tobacco"
菸,yān,烟,4,tobacco
烤,kǎo,烤,4,roast
煩,fán,烦,4,"to trouble, to annoy"
熟,shú,熟,4,"cooked,熟"
父,fù,父,4,father
牌,pái,牌,4,"sign, plate"
猜,cāi,猜,4,to guess
琴,qín,琴,4,"zither, stringed instrument"
甚,shèn,甚,4,very
由,yóu,由,4,from; reason
申,shēn,申,4,to extend; to state; ninth (of earthly branch)
疑,yí,疑,4,"to doubt, to suspect"
登,dēng,登,4,"to climb, to ascend"
鹽,yán,盐,4,salt
盒,hé,盒,4,box
省,shěng,省,4,province
省,xǐng,省,4,"to reflect, to consider; to visit"
礦,kuàng,矿,4,"mine, ore"
碼,mǎ,码,4,"code, number"
研,yán,研,4,to grind; to research
破,pò,破,4,to break; broken
礎,chú,础,4,foundation
碩,shuò,硕,4,"great, outstanding"
確,què,确,4,"to confirm, to ascertain"
示,shì,示,4,"to show, to demonstrate"
社,shè,社,4,society
祝,zhù,祝,4,to wish
禁,jìn,禁,4,"to forbid, to prohibit"
福,fú,福,4,blessing
秀,xiù,秀,4,"elegant, outstanding"
科,kē,科,4,science; subject
秒,miǎo,秒,4,second (time)
積,jī,积,4,to accumulate
程,chéng,程,4,"process, course"
稍,shāo,稍,4,"a little, slightly"
究,jiū,究,4,to investigate
窮,qióng,穷,4,poor
窗,chuāng,窗,4,window
競,jìng,竞,4,compete
竟,jìng,竟,4,"to end, to finish"
章,zhāng,章,4,chapter
童,tóng,童,4,"child, juvenile"
符,fú,符,4,symbol
笨,bèn,笨,4,"stupid, clumsy"
簽,qiān,签,4,to sign
籤,qiān,签,4,to sign
管,guǎn,管,4,"tube, pipe"
篇,piān,篇,4,"piece, chapter"
籍,jí,籍,4,family register
粗,cū,粗,4,thick; coarse
精,jīng,精,4,essence
糖,táng,糖,4,sugar
醣,táng,糖,4,sugar
緊,jǐn,紧,4,tight; urgent
約,yuē,约,4,agreement
紀,jì,纪,4,"order, discipline; age; era"
線,xiàn,线,4,line
細,xì,细,4,thin; fine
絕,jué,绝,4,"to cut off, to sever"
繼,jì,继,4,to continue; to carry on
續,xù,续,4,to continue; to follow
缺,quē,缺,4,lack
美,měi,美,4,beautiful
羞,xiū,羞,4,ashamed
羨,xiàn,羡,4,to envy; to admire
羽,yǔ,羽,4,"feather, wing"
翻,fān,翻,4,to turn over; to flip
耐,nài,耐,4,to endure
職,zhí,职,4,job
聯,lián,联,4,to connect; to unite
聘,pìn,聘,4,to hire; to employ
聚,jù,聚,4,to gather
肚,dù,肚,4,"belly, stomach"
膚,fū,肤,4,skin
肥,féi,肥,4,fat; plump
肯,kěn,肯,4,to consent; to agree
胳,gē,胳,4,arm
臟,zàng,脏,4,internal organs; dirty
髒,zāng,脏,4,dirty
脫,tuō,脱,4,"to take off (clothes), to shed"
脾,pí,脾,4,spleen
膊,bó,膊,4,arm
膏,gāo,膏,4,ointment
至,zhì,至,4,to arrive
航,háng,航,4,to sail
藝,yì,艺,4,art
苦,kǔ,苦,4,bitter
獲,huò,获,4,"to gain, to obtain"
穫,huò,获,4,to harvest
萄,táo,萄,4,grape
落,luò,落,4,to fall
著,zhù,著,4,to write; to make known; outstanding
葡,pú,葡,4,grape
虎,hǔ,虎,4,tiger
慮,lǜ,虑,4,"consider, worry"
袋,dài,袋,4,bag
襪,wà,袜,4,sock
觀,guān,观,4,"to observe, to view"
規,guī,规,4,"rule, regulation"
言,yán,言,4,"words, speech"
警,jǐng,警,4,to warn
計,jì,计,4,plan; calculate
討,tǎo,讨,4,to ask for; to send armed forces to suppress; to denounce; to incur
許,xǔ,许,4,to allow
論,lùn,论,4,to discuss
証,zhèng,证,4,to admonish
證,zhèng,证,4,"proof; certificate; to prove, to demonstrate"
評,píng,评,4,to evaluate
譯,yì,译,4,to translate
誠,chéng,诚,4,honesty
詳,xiáng,详,4,detailed
誤,wù,误,4,to mistake
諒,liàng,谅,4,to forgive
談,tán,谈,4,to talk
誼,yì,谊,4,friendship
象,xiàng,象,4,elephant
貌,mào,貌,4,appearance
負,fù,负,4,"to carry, to bear; defeat; negative"
責,zé,责,4,responsibility
敗,bài,败,4,"to fail, to ruin; to defeat; rotten"
貨,huò,货,4,goods
質,zhì,质,4,quality
購,gòu,购,4,to purchase
費,fèi,费,4,expense
賀,hè,贺,4,to congratulate
資,zī,资,4,"money, capital; material, resources"
賺,zuàn,赚,4,to earn
贏,yíng,赢,4,to win
趕,gǎn,赶,4,to rush
趟,tàng,趟,4,"trip, to go"
距,jù,距,4,distance
躺,tǎng,躺,4,lie down
轉,zhuàn,转,4,to turn around; to wander around
轉,zhuǎn,转,4,to revolve; to shift; to roll; to move
輸,shū,输,4,to transport; to deliver
辛,xīn,辛,4,"bitter, spicy"
辣,là,辣,4,spicy
連,lián,连,4,to connect; to link
迷,mí,迷,4,"to be confused, to be lost"
適,shì,适,4,suitable
通,tōng,通,4,to connect; to pass through
逛,guàng,逛,4,to stroll
速,sù,速,4,speed
遍,biàn,遍,4,everywhere
邀,yāo,邀,4,to invite
郊,jiāo,郊,4,suburbs
部,bù,部,4,part; department
酸,suān,酸,4,sour
醒,xǐng,醒,4,to wake up; conscious
釋,shì,释,4,to explain
量,liàng,量,4,quantity
金,jīn,金,4,gold
針,zhēn,针,4,needle
鋼,gāng,钢,4,steel
鑰,yào,钥,4,key
鑰,yuè,钥,4,(archaic) lock; key
鍵,jiàn,键,4,"metal bolt; key, button"
鏡,jìng,镜,4,mirror
鬧,nào,闹,4,"noisy; to make noise, to disturb"
閱,yuè,阅,4,"to inspect, to review, to read"
隊,duì,队,4,team
際,jì,际,4,"border, boundary"
降,jiàng,降,4,to descend
險,xiǎn,险,4,danger
陪,péi,陪,4,to accompany
隨,suí,随,4,to follow; to allow
頁,yè,页,4,page
順,shùn,顺,4,"to obey, to follow; along; favorable"
預,yù,预,4,to take part in; beforehand; to prepare
餐,cān,餐,4,meal
餃,jiǎo,饺,4,dumpling (a food)
餅,bǐng,饼,4,cake
首,shǒu,首,4,head
驕,jiāo,骄,4,proud; arrogant
驗,yàn,验,4,"to examine, to test, to check"
騙,piàn,骗,4,to deceive
鴨,yā,鸭,4,duck (a bird)
麻,má,麻,4,"(fiber of) hemp, flax (name of a plant and its fiber); (material) coarse; numb"
默,mò,默,4,silent
鼓,gǔ,鼓,4,drum
齡,líng,龄,4,age
醜,chǒu,丑,5,ugly
丑,chǒu,丑,5,second (of earthly branch)
絲,sī,丝,5,silk
臨,lín,临,5,to face; to approach
義,yì,义,5,righteousness
乏,fá,乏,5,"lacking, poor"
乖,guāi,乖,5,"(child) obdient, well-behaved; abnormal"
乙,yǐ,乙,5,second (of heavenly stem)
鄉,xiāng,乡,5,countryside
虧,kuī,亏,5,to lose; to lack
產,chǎn,产,5,to produce
享,xiǎng,享,5,to enjoy
億,yì,亿,5,hundred million
代,dài,代,5,generation; to replace
令,lìng,令,5,"order, command"
仿,fǎng,仿,5,"imitate, resemble"
彷,fǎng,仿,5,seemingly
倣,fǎng,仿,5,imitate
企,qǐ,企,5,stand on tiptoe; enterprise
偉,wěi,伟,5,"great, large"
伴,bàn,伴,5,companion; to accompany
伸,shēn,伸,5,"to stretch, to extend"
似,sì,似,5,to resemble
余,yú,余,5,(archaic) I
餘,yú,余,5,surplus
佛,fó,佛,5,Buddha
佩,pèi,佩,5,to wear; to admire
依,yī,依,5,to rely on
促,cù,促,5,"to urge, to hasten"
俊,jùn,俊,5,"""handsome"""
俗,sú,俗,5,custom; common
俱,jù,俱,5,all
倡,chàng,倡,5,to advocate
偷,tōu,偷,5,to steal
償,cháng,偿,5,"compensate, repay"
傍,bàng,傍,5,"beside, near"
催,cuī,催,5,"urge, hasten"
傻,shǎ,傻,5,"foolish, silly"
兄,xiōng,兄,5,elder brother
充,chōng,充,5,"to fill, to serve as"
兌,duì,兑,5,to exchange
兔,tù,兔,5,rabbit
兵,bīng,兵,5,soldier
兼,jiān,兼,5,concurrently; holding more than one job
冊,cè,册,5,"book, volume"
軍,jūn,军,5,army
農,nóng,农,5,farmer
冠,guàn,冠,5,to put on a hat; champion
冠,guān,冠,5,"hat, crown"
沖,chōng,冲,5,"to rush, to rinse"
衝,chōng,冲,5,"to rush, to charge"
凍,dòng,冻,5,to freeze
凌,líng,凌,5,to ascend
憑,píng,凭,5,"rely on, lean on"
擊,jī,击,5,"to strike, to hit"
創,chuàng,创,5,"create, establish"
創,chuāng,创,5,"wound, injury"
初,chū,初,5,"beginning, first"
刪,shān,删,5,to delete
制,zhì,制,5,"to control, to restrict; system"
製,zhì,制,5,"to make, to create"
刺,cì,刺,5,to stab; thorn
剪,jiǎn,剪,5,scissors; to cut (with scissors)
勸,quàn,劝,5,"urge, persuade"
劣,liè,劣,5,"inferior, bad"
勁,jìng,劲,5,"strength, energy"
勞,láo,劳,5,"labor, toil"
勢,shì,势,5,"power, momentum"
勤,qín,勤,5,"diligent, industrious"
勿,wù,勿,5,do not
勻,yún,匀,5,"even, uniform"
匆,cōng,匆,5,hurried
疋,pǐ,匹,5,(measure word for horses and clothes)
匹,pǐ,匹,5,"match; (measure word for horses); alone, single"
升,shēng,升,5,to rise
華,huá,华,5,"China; splendid, magnificent"
臥,wò,卧,5,"to lie, to crouch"
卷,juǎn,卷,5,"roll, volume"
捲,juǎn,卷,5,roll
廠,chǎng,厂,5,"factory, plant"
釐,lí,厘,5,a unit of measurement
廂,xiāng,厢,5,compartment
廈,xià,厦,5,"mansion, building"
縣,xiàn,县,5,county; district
叉,chā,叉,5,"fork, cross"
敘,xù,叙,5,"to narrate, to chat"
古,gǔ,古,5,ancient
召,zhào,召,5,to summon
吐,tǔ,吐,5,to spit; to vomit
嚇,xià,吓,5,"to intimidate, to frighten"
噸,dūn,吨,5,ton (measure of weight)
含,hán,含,5,"to contain, to include"
啟,qǐ,启,5,start
吵,chǎo,吵,5,to quarrel
吹,chuī,吹,5,blow
吻,wěn,吻,5,kiss
呆,dāi,呆,5,foolish
咨,zī,咨,5,"to consult, to counsel"
諮,zī,咨,5,to consult
咬,yǎo,咬,5,to bite
品,pǐn,品,5,"product, commodity; grade, rank; to taste, to judge"
哈,hā,哈,5,(onomatopoeic) laugh sound
哎,āi,哎,5,(exclamation - surprise)
哲,zhé,哲,5,philosophy
唉,ài,唉,5,"(exclamation - regret) sigh, alas"
唯,wéi,唯,5,only
善,shàn,善,5,"good, kind"
喊,hǎn,喊,5,"shout, yell"
噴,pēn,喷,5,"spout, spray"
嗓,sǎng,嗓,5,"throat, voice"
嗯,ńg,嗯,5,"(interjection) hmm, okay"
嘉,jiā,嘉,5,"praise, excellent"
器,qì,器,5,"vessel, instrument"
嚏,tì,嚏,5,sneeze
團,tuán,团,5,"group, round"
固,gù,固,5,"firm, solid"
圓,yuán,圆,5,"round, circle"
圈,quān,圈,5,circle
土,tǔ,土,5,earth; soil
均,jūn,均,5,"equal, even"
坦,tǎn,坦,5,"flat, open"
型,xíng,型,5,"model, shape"
域,yù,域,5,region
培,péi,培,5,to cultivate
堆,duī,堆,5,pile
塘,táng,塘,5,"pond, pool"
墻,qiáng,墙,5,wall
牆,qiáng,墙,5,wall
壁,bì,壁,5,"wall, partition"
壺,hú,壶,5,"pot, jug"
夕,xī,夕,5,evening
夜,yè,夜,5,night
夸,kuā,夸,5,to boast
誇,kuā,夸,5,to praise
夾,jiá,夹,5,double-layered
夾,jiā,夹,5,"to press (from both side), to hold between; to mix; clip"
奈,nài,奈,5,to deal with
套,tào,套,5,set
婦,fù,妇,5,woman
妙,miào,妙,5,wonderful
妨,fáng,妨,5,"to hinder, to obstruct"
姑,gū,姑,5,aunt
委,wěi,委,5,to entrust
姥,lǎo,姥,5,grandmother
姻,yīn,姻,5,marriage
姿,zī,姿,5,"posture, appearance"
威,wēi,威,5,power
娘,niáng,娘,5,mother; young lady
娛,yú,娱,5,to amuse
娶,qǔ,娶,5,marry
婆,pó,婆,5,old woman
媒,méi,媒,5,matchmaker; medium
嫁,jià,嫁,5,(woman) to marry
嫩,nèn,嫩,5,"tender, delicate"
孕,yùn,孕,5,fetus; pregnant
孝,xiào,孝,5,filial piety; mourning
寧,níng,宁,5,"peaceful, rather"
守,shǒu,守,5,"guard, defend"
官,guān,官,5,official
寶,bǎo,宝,5,"treasure, precious"
寵,chǒng,宠,5,"to love, to favor, to spoil"
宣,xuān,宣,5,proclaim
宴,yàn,宴,5,feast
寬,kuān,宽,5,"wide, lenient"
宿,sù,宿,5,lodging
寂,jì,寂,5,silent
寓,yù,寓,5,"residence, metaphor"
寞,mò,寞,5,"lonely, desolate"
尋,xún,寻,5,"to search, to seek"
壽,shòu,寿,5,"longevity, old age"
射,shè,射,5,to shoot
塵,chén,尘,5,"dust, dirt"
尚,shàng,尚,5,"still, esteem"
尺,chǐ,尺,5,ruler; foot (unit of length)
尾,wěi,尾,5,tail
屈,qū,屈,5,"tobend, yield"
屜,tì,屉,5,drawer
屆,jiè,届,5,"session, term"
屋,wū,屋,5,house
屬,shǔ,属,5,belong to; category
嶼,yǔ,屿,5,island
島,dǎo,岛,5,island
岸,àn,岸,5,"shore, bank"
鉅,jù,巨,5,huge
巨,jù,巨,5,huge
巴,bā,巴,5,"to cling, to hope"
幣,bì,币,5,coin
布,bù,布,5,cloth; to spread
帘,lián,帘,5,curtain
簾,lián,帘,5,curtain
席,xí,席,5,seat
幅,fú,幅,5,"width, (measure word for paintings)"
幕,mù,幕,5,"curtain, screen"
幻,huàn,幻,5,illusion
幼,yòu,幼,5,young
慶,qìng,庆,5,to celebrate
庫,kù,库,5,warehouse
府,fǔ,府,5,government office
廢,fèi,废,5,to abolish; abandoned; waste
庭,tíng,庭,5,courtyard
延,yán,延,5,"to extend, to prolong"
彎,wān,弯,5,curved
弱,ruò,弱,5,weak
強,qiáng,强,5,strong
強,qiǎng,强,5,force
歸,guī,归,5,"to return, to go back"
錄,lù,录,5,"diary, record; to copy"
形,xíng,形,5,"shape, form"
徹,chè,彻,5,"penetrate, thorough"
彼,bǐ,彼,5,that; he
征,zhēng,征,5,"journey, campaign"
徵,zhēng,征,5,"to recruit; to levy (taxes); phenomenon, symptom"
待,dài,待,5,to wait
德,dé,德,5,"virtue, morality"
忍,rěn,忍,5,to endure
唸,niàn,念,5,to read aloud
念,niàn,念,5,"idea, thought; to study (a subject); to attend (a school)"
忽,hū,忽,5,suddenly; to neglect
怨,yuàn,怨,5,resentment
戀,liàn,恋,5,"to feel attached to, to long for, to love"
恢,huī,恢,5,restore
恨,hèn,恨,5,to hate; hatred; regret
恭,gōng,恭,5,respectful
懇,kěn,恳,5,"earnest, sincere"
惡,è,恶,5,evil
噁,ě,恶,5,"disgusting, unpleasant"
惡,wù,恶,5,"to hate, to loathe"
悄,qiǎo,悄,5,quiet
悠,yōu,悠,5,remote (in time or space); leisurely
悲,bēi,悲,5,"sad, sorrowful"
惠,huì,惠,5,favor; kindness
慚,cán,惭,5,"ashamed, remorseful"
愁,chóu,愁,5,"worry, sorrow"
愧,kuì,愧,5,"ashamed, guilty"
慌,huāng,慌,5,anxious; hurried
慎,shèn,慎,5,"careful, cautious"
慧,huì,慧,5,"wisdom, intelligence"
慰,wèi,慰,5,"comfort, console; to comfort"
憾,hàn,憾,5,"regret, sorrow"
戒,jiè,戒,5,to warn; to abstain
戰,zhàn,战,5,"war, battle"
扇,shàn,扇,5,fan; (measure word for windows and doors)
扇,shān,扇,5,to fan
托,tuō,托,5,to hold; to entrust
執,zhí,执,5,"to hold, to take"
擴,kuò,扩,5,"to expand, to extend"
扶,fú,扶,5,to support
承,chéng,承,5,to bear; to inherit
抄,chāo,抄,5,"to copy, to plagiarize"
抓,zhuā,抓,5,"to grab, to seize"
投,tóu,投,5,to throw at
抖,dǒu,抖,5,to tremble
搶,qiǎng,抢,5,to snatch
披,pī,披,5,"to drape over (one's shoulder); to open, to expose"
押,yā,押,5,to press; to detain
拆,chāi,拆,5,to take apart
拍,pāi,拍,5,"to clap, to pat"
拐,guǎi,拐,5,to abduct;to  turn
揀,jiǎn,拣,5,"to pick, to choose; to sort out"
擁,yōng,拥,5,"to hug, to embrace"
攔,lán,拦,5,"to block, to stop"
括,kuò,括,5,to include
拳,quán,拳,5,fist
拼,pīn,拼,5,to piece together; to spell; to go all out
挑,tiāo,挑,5,"to choose, to pick"
擋,dǎng,挡,5,"to block, to obstruct"
掙,zhèng,挣,5,to struggle
擠,jǐ,挤,5,"to squeeze, to crowd"
揮,huī,挥,5,"to wave, to swing"
振,zhèn,振,5,to shake
捐,juān,捐,5,donate
損,sǔn,损,5,"to damage, to harm"
撿,jiǎn,捡,5,"to pick up, to gather"
掌,zhǎng,掌,5,palm; to control
控,kòng,控,5,to control
措,cuò,措,5,"to arrange, to handle; to make plans"
描,miáo,描,5,"to draw, to paint"
插,chā,插,5,"to insert, to poke"
握,wò,握,5,"to hold, to grip"
搜,sōu,搜,5,"to search, to look for"
蒐,sōu,搜,5,to search
搞,gǎo,搞,5,"to do, to work"
攝,shè,摄,5,"to take (a photo), to film"
擺,bǎi,摆,5,"to arrange, to place"
搖,yáo,摇,5,"to shake, to sway"
摔,shuāi,摔,5,"to fall, to drop"
摘,zhāi,摘,5,"to pick, to pluck"
摩,mó,摩,5,"to rub, to polish"
摸,mō,摸,5,"to touch, to feel"
撕,sī,撕,5,"to tear, to rip"
撞,zhuàng,撞,5,"to bump, to collide"
操,cāo,操,5,"to operate, to handle"
政,zhèng,政,5,politics
敵,dí,敌,5,"to oppose, to resist"
敏,mǐn,敏,5,"quick, agile, smart"
救,jiù,救,5,"rescue, help"
敬,jìng,敬,5,respect
鬥,dòu,斗,5,to fight; fight
斗,dǒu,斗,5,a measure unit
斜,xié,斜,5,slanted
施,shī,施,5,apply
旦,dàn,旦,5,"dawn, morning"
旬,xún,旬,5,ten-day period
昆,kūn,昆,5,elder brother
崑,kūn,昆,5,(name of a mountain)
映,yìng,映,5,reflect
顯,xiǎn,显,5,to reveal; prominent
晒,shài,晒,5,sun
暈,yùn,晕,5,"to faint, to swoon"
智,zhì,智,5,"wisdom, intellect"
暗,àn,暗,5,dark
曾,zēng,曾,5,"once, ever"
替,tì,替,5,"to substitute, to replace"
朗,lǎng,朗,5,bright
朝,cháo,朝,5,"imperial government; dynasty; facing, towards"
朝,zhāo,朝,5,morning
木,mù,木,5,wood; tree
未,wèi,未,5,not yet
殺,shā,杀,5,to kill
權,quán,权,5,"power, authority"
村,cūn,村,5,village
構,gòu,构,5,"to construct, to build"
析,xī,析,5,to sepanalyze
槍,qiāng,枪,5,"gun, rifle"
架,jià,架,5,"shelf, frame; to erect, to support"
某,mǒu,某,5,"some, a certain"
柔,róu,柔,5,soft
櫃,guì,柜,5,cabinet
柴,chái,柴,5,firewood
核,hé,核,5,core
桃,táo,桃,5,peach
桔,jú,桔,5,orange (name of a plant and its fruit)
檔,dàng,档,5,"file, record"
梨,lí,梨,5,pear
梳,shū,梳,5,comb
棋,qí,棋,5,"chess, board game"
椒,jiāo,椒,5,pepper
模,mó,模,5,"model, mold"
欠,qiàn,欠,5,"toowe, lack"
欣,xīn,欣,5,"to enjoy, to be glad"
歐,ōu,欧,5,(short for) Europe
歇,xiē,歇,5,"to rest, to stop"
武,wǔ,武,5,"martial, military"
歪,wāi,歪,5,crooked
殊,shū,殊,5,special
毒,dú,毒,5,poison
毫,háo,毫,5,fine (hair)
毯,tǎn,毯,5,blanket
氛,fēn,氛,5,"atmosphere, air"
匯,huì,汇,5,"gather, remit (money)"
彙,huì,汇,5,"to collect, to gather"
池,chí,池,5,pond
沈,chén,沉,5,to sink
沉,chén,沉,5,to sink
溝,gōu,沟,5,"ditch, trench"
治,zhì,治,5,"to govern, to manage"
泛,fàn,泛,5,"to float, to overflow"
淚,lèi,泪,5,tear
灑,sǎ,洒,5,"to sprinkle, to spill"
洞,dòng,洞,5,cave
派,pài,派,5,"branch of river; faction, group; style"
淺,qiǎn,浅,5,shallow; light (color)
澆,jiāo,浇,5,"to water, to irrigate"
測,cè,测,5,"to measure, to test"
瀏,liú,浏,5,"to flow, to stream"
濃,nóng,浓,5,"strong, dense"
塗,tú,涂,5,"smear, apply"
潤,rùn,润,5,"to moisten, to smooth"
漲,zhǎng,涨,5,"to rise, to increase"
淘,táo,淘,5,to wash
淡,dàn,淡,5,light (flavor)
漸,jiàn,渐,5,to gradually change
濕,shī,湿,5,wet
溼,shī,湿,5,"wet, damp"
源,yuán,源,5,"source, origin"
滑,huá,滑,5,"to slip, to slide"
滾,gǔn,滚,5,"to roll, to tumble"
灘,tān,滩,5,"beach, sandbank"
滴,dī,滴,5,"to drip, to drop"
漏,lòu,漏,5,"to leak, to spill"
漠,mò,漠,5,"desert, indifferent"
潮,cháo,潮,5,"tide, current"
灰,huī,灰,5,"ash, gray"
靈,líng,灵,5,"spirit, soul"
災,zāi,灾,5,disaster
炒,chǎo,炒,5,"to fry, to stir-fry"
炭,tàn,炭,5,charcoal
炮,pào,炮,5,cannon (a weapon)
炸,zhà,炸,5,to explode
爛,làn,烂,5,"to rot, to spoil"
烈,liè,烈,5,intense
燙,tàng,烫,5,"to scald, to burn"
煤,méi,煤,5,coal
煮,zhǔ,煮,5,"to boil, to cook"
熬,áo,熬,5,"to endure, to stew"
燃,rán,燃,5,"to burn, to ignite"
燥,zào,燥,5,"to dry, to parch"
版,bǎn,版,5,"edition, plate"
狀,zhuàng,状,5,"situation, condition"
猶,yóu,犹,5,"as if, to be like; still, yet"
狂,kuáng,狂,5,"mad, crazy"
